date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:28:57	871862/871862	---M--	200	added ('OK')	image/png	etag:%22d4db6-62e9220a-23c7b4;;;%22	https://products.webrockmedia.com/prayer-html/images/g1.png	D:/RANA/Rana/products.webrockmedia.com/prayer-html/images/g1.png	(from https://products.webrockmedia.com/prayer-html/gallery.html)
10:28:57	1280173/1280173	---M--	200	added ('OK')	image/png	etag:%221388ad-62e7c8be-23c7a9;;;%22	https://products.webrockmedia.com/prayer-html/images/benifet-2.png	D:/RANA/Rana/products.webrockmedia.com/prayer-html/images/benifet-2.png	(from https://products.webrockmedia.com/prayer-html/about.html)
10:28:57	1114261/1114261	---M--	200	added ('OK')	image/png	etag:%22110095-62e9221a-23c7b6;;;%22	https://products.webrockmedia.com/prayer-html/images/g3.png	D:/RANA/Rana/products.webrockmedia.com/prayer-html/images/g3.png	(from https://products.webrockmedia.com/prayer-html/gallery.html)
10:28:57	1161185/1161185	---M--	200	added ('OK')	image/png	etag:%2211b7e1-62e92226-23c7b7;;;%22	https://products.webrockmedia.com/prayer-html/images/g4.png	D:/RANA/Rana/products.webrockmedia.com/prayer-html/images/g4.png	(from https://products.webrockmedia.com/prayer-html/gallery.html)
10:28:58	783669/783669	---M--	200	added ('OK')	image/png	etag:%22bf535-62e92290-23c7b9;;;%22	https://products.webrockmedia.com/prayer-html/images/g6.png	D:/RANA/Rana/products.webrockmedia.com/prayer-html/images/g6.png	(from https://products.webrockmedia.com/prayer-html/gallery.html)
10:28:59	1136068/1136068	---M--	200	added ('OK')	image/png	etag:%221155c4-62e922a0-23c7bb;;;%22	https://products.webrockmedia.com/prayer-html/images/g8.png	D:/RANA/Rana/products.webrockmedia.com/prayer-html/images/g8.png	(from https://products.webrockmedia.com/prayer-html/gallery.html)
10:29:00	926327/926327	---M--	200	added ('OK')	image/png	etag:%22e2277-62e92298-23c7ba;;;%22	https://products.webrockmedia.com/prayer-html/images/g7.png	D:/RANA/Rana/products.webrockmedia.com/prayer-html/images/g7.png	(from https://products.webrockmedia.com/prayer-html/gallery.html)
10:29:00	1264230/1264230	---M--	200	added ('OK')	image/png	etag:%22134a66-62e922ec-23c7b8;;;%22	https://products.webrockmedia.com/prayer-html/images/g5.png	D:/RANA/Rana/products.webrockmedia.com/prayer-html/images/g5.png	(from https://products.webrockmedia.com/prayer-html/gallery.html)
10:29:01	2735320/2735320	---M--	200	added ('OK')	image/png	etag:%2229bcd8-62ea3300-23c7ab;;;%22	https://products.webrockmedia.com/prayer-html/images/blog-d2.png	D:/RANA/Rana/products.webrockmedia.com/prayer-html/images/blog-d2.png	(from https://products.webrockmedia.com/prayer-html/blog-details.html)
10:29:01	2696999/2696999	---M--	200	added ('OK')	image/png	etag:%22292727-62ea306e-23c7ac;;;%22	https://products.webrockmedia.com/prayer-html/images/blog-details.png	D:/RANA/Rana/products.webrockmedia.com/prayer-html/images/blog-details.png	(from https://products.webrockmedia.com/prayer-html/blog-details.html)
10:29:01	693/693	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20Jan%202023%2004:59:01%20GMT	https://products.webrockmedia.com/prayer-html/currentLocation	D:/RANA/Rana/products.webrockmedia.com/prayer-html/currentLocation	(from https://products.webrockmedia.com/prayer-html/contact.html)
10:29:01	1044056/1044056	---M--	200	added ('OK')	image/png	etag:%22fee58-62e8f7bc-23c7b2;;;%22	https://products.webrockmedia.com/prayer-html/images/event-de.png	D:/RANA/Rana/products.webrockmedia.com/prayer-html/images/event-de.png	(from https://products.webrockmedia.com/prayer-html/event-details.html)
10:29:02	693/693	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20Jan%202023%2004:59:01%20GMT	https://products.webrockmedia.com/prayer-html/404.html	D:/RANA/Rana/products.webrockmedia.com/prayer-html/404.html	(from https://products.webrockmedia.com/prayer-html/contact.html)
10:29:02	706/706	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20Jan%202023%2004:59:02%20GMT	https://products.webrockmedia.com/prayer-html/themepunch.revolution.min.js	D:/RANA/Rana/products.webrockmedia.com/prayer-html/themepunch.revolution.min.js	(from https://products.webrockmedia.com/prayer-html/plugins/revolution/js/jquery.themepunch.revolution.min.js)
10:29:03	693/693	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20Jan%202023%2004:59:02%20GMT	https://products.webrockmedia.com/prayer-html/404.html	D:/RANA/Rana/products.webrockmedia.com/prayer-html/404.html	(from https://products.webrockmedia.com/prayer-html/plugins/revolution/js/jquery.themepunch.revolution.min.js)
10:29:03	706/706	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20Jan%202023%2004:59:03%20GMT	https://products.webrockmedia.com/prayer-html/jquery.themepunch.revolution.min.js	D:/RANA/Rana/products.webrockmedia.com/prayer-html/jquery.themepunch.revolution.min.js	(from https://products.webrockmedia.com/prayer-html/plugins/revolution/js/jquery.themepunch.revolution.min.js)
10:29:03	693/693	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20Jan%202023%2004:59:03%20GMT	https://products.webrockmedia.com/prayer-html/404.html	D:/RANA/Rana/products.webrockmedia.com/prayer-html/404.html	(from https://products.webrockmedia.com/prayer-html/plugins/revolution/js/jquery.themepunch.revolution.min.js)
10:29:04	706/706	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20Jan%202023%2004:59:04%20GMT	https://products.webrockmedia.com/prayer-html/themepunch.revolution.min.js	D:/RANA/Rana/products.webrockmedia.com/prayer-html/themepunch.revolution.min.js	(from https://products.webrockmedia.com/prayer-html/plugins/revolution/js/jquery.themepunch.revolution.min.js)
10:29:04	693/693	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20Jan%202023%2004:59:04%20GMT	https://products.webrockmedia.com/prayer-html/404.html	D:/RANA/Rana/products.webrockmedia.com/prayer-html/404.html	(from https://products.webrockmedia.com/prayer-html/plugins/revolution/js/jquery.themepunch.revolution.min.js)
10:29:05	706/706	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20Jan%202023%2004:59:04%20GMT	https://products.webrockmedia.com/prayer-html/jquery.themepunch.revolution.min.js	D:/RANA/Rana/products.webrockmedia.com/prayer-html/jquery.themepunch.revolution.min.js	(from https://products.webrockmedia.com/prayer-html/plugins/revolution/js/jquery.themepunch.revolution.min.js)
10:29:05	693/693	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20Jan%202023%2004:59:05%20GMT	https://products.webrockmedia.com/prayer-html/404.html	D:/RANA/Rana/products.webrockmedia.com/prayer-html/404.html	(from https://products.webrockmedia.com/prayer-html/plugins/revolution/js/jquery.themepunch.revolution.min.js)
10:29:05	693/693	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20Jan%202023%2004:59:05%20GMT	https://products.webrockmedia.com/prayer-html/jquery.themepunch.revolution.js	D:/RANA/Rana/products.webrockmedia.com/prayer-html/jquery.themepunch.revolution.js	(from https://products.webrockmedia.com/prayer-html/plugins/revolution/js/jquery.themepunch.revolution.min.js)
10:29:06	693/693	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20Jan%202023%2004:59:06%20GMT	https://products.webrockmedia.com/prayer-html/404.html	D:/RANA/Rana/products.webrockmedia.com/prayer-html/404.html	(from https://products.webrockmedia.com/prayer-html/plugins/revolution/js/jquery.themepunch.revolution.min.js)
10:29:06	693/693	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20Jan%202023%2004:59:06%20GMT	https://products.webrockmedia.com/prayer-html/images/transparent.png	D:/RANA/Rana/products.webrockmedia.com/prayer-html/images/transparent.png	(from https://products.webrockmedia.com/prayer-html/plugins/revolution/js/jquery.themepunch.revolution.min.js)
10:29:06	693/693	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20Jan%202023%2004:59:06%20GMT	https://products.webrockmedia.com/prayer-html/images/404.html	D:/RANA/Rana/products.webrockmedia.com/prayer-html/images/404.html	(from https://products.webrockmedia.com/prayer-html/plugins/revolution/js/jquery.themepunch.revolution.min.js)
10:29:07	693/693	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20Jan%202023%2004:59:06%20GMT	https://products.webrockmedia.com/prayer-html/assets/transparent.png	D:/RANA/Rana/products.webrockmedia.com/prayer-html/assets/transparent.png	(from https://products.webrockmedia.com/prayer-html/plugins/revolution/js/jquery.themepunch.revolution.min.js)
10:29:07	693/693	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20Jan%202023%2004:59:07%20GMT	https://products.webrockmedia.com/prayer-html/assets/404.html	D:/RANA/Rana/products.webrockmedia.com/prayer-html/assets/404.html	(from https://products.webrockmedia.com/prayer-html/plugins/revolution/js/jquery.themepunch.revolution.min.js)
10:29:08	693/693	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20Jan%202023%2004:59:08%20GMT	https://products.webrockmedia.com/prayer-html/TweenLite.js	D:/RANA/Rana/products.webrockmedia.com/prayer-html/TweenLite.js	(from https://products.webrockmedia.com/prayer-html/plugins/revolution/js/jquery.themepunch.tools.min.js)
10:29:08	693/693	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20Jan%202023%2004:59:08%20GMT	https://products.webrockmedia.com/prayer-html/404.html	D:/RANA/Rana/products.webrockmedia.com/prayer-html/404.html	(from https://products.webrockmedia.com/prayer-html/plugins/revolution/js/jquery.themepunch.tools.min.js)
10:29:09	693/693	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20Jan%202023%2004:59:09%20GMT	https://products.webrockmedia.com/TweenLite.js	D:/RANA/Rana/products.webrockmedia.com/TweenLite.js	(from https://products.webrockmedia.com/prayer-html/plugins/revolution/js/jquery.themepunch.tools.min.js)
10:29:09	693/693	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20Jan%202023%2004:59:09%20GMT	https://products.webrockmedia.com/TweenLite.js	D:/RANA/Rana/products.webrockmedia.com/TweenLite.js	(from https://products.webrockmedia.com/prayer-html/plugins/revolution/js/jquery.themepunch.tools.min.js)
10:29:10	693/693	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20Jan%202023%2004:59:09%20GMT	https://products.webrockmedia.com/prayer-html/Version/	D:/RANA/Rana/products.webrockmedia.com/prayer-html/Version/index.html	(from https://products.webrockmedia.com/prayer-html/plugins/revolution/js/jquery.themepunch.tools.min.js)
10:29:25	176/176	---M--	504	error ('Gateway%20Time-out')	text/html	date:Fri,%2027%20Jan%202023%2004:59:25%20GMT	https://secure-a.vimeocdn.com/js/froogaloop2.min.js	D:/RANA/Rana/secure-a.vimeocdn.com/js/froogaloop2.min.ba.delayed	(from https://products.webrockmedia.com/prayer-html/plugins/revolution/js/extensions/revolution.extension.video.min.js)
10:29:27	693/693	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20Jan%202023%2004:59:27%20GMT	https://products.webrockmedia.com/prayer-html/Version/404.html	D:/RANA/Rana/products.webrockmedia.com/prayer-html/Version/404.bb.delayed	(from https://products.webrockmedia.com/prayer-html/Version/)
10:29:27	0/-1	---M--	302	error ('')			https://products.webrockmedia.com/prayer-html/Version/404.html	D:/RANA/Rana/products.webrockmedia.com/prayer-html/Version/404.bd.delayed	(from https://products.webrockmedia.com/prayer-html/Version/)
10:29:27	0/-1	---M--	504	error ('')			https://secure-a.vimeocdn.com/js/froogaloop2.min.js	D:/RANA/Rana/secure-a.vimeocdn.com/js/froogaloop2.min.html	(from https://products.webrockmedia.com/prayer-html/plugins/revolution/js/extensions/revolution.extension.video.min.js)
10:29:27	0/-1	---M--	504	error ('')			https://secure-a.vimeocdn.com/js/froogaloop2.min.js	D:/RANA/Rana/secure-a.vimeocdn.com/js/froogaloop2.min.html	(from https://products.webrockmedia.com/prayer-html/plugins/revolution/js/extensions/revolution.extension.video.min.js)
